"","FECHA","UNIDADES","YEAR","DIA","MES","DIA_SEMANA","FESTIVIDAD"
"1751",2016-10-16,0,2016,16,10,"domingo","dia_habil"
"1752",2016-10-17,0,2016,17,10,"lunes","festivo"
"1753",2016-10-18,641,2016,18,10,"martes","dia_habil"
"1754",2016-10-19,781,2016,19,10,"miercoles","dia_habil"
"1755",2016-10-20,909,2016,20,10,"jueves","dia_habil"
"1756",2016-10-21,983,2016,21,10,"viernes","dia_habil"
"1757",2016-10-22,203,2016,22,10,"sabado","dia_habil"
"1758",2016-10-23,0,2016,23,10,"domingo","dia_habil"
"1759",2016-10-24,704,2016,24,10,"lunes","dia_habil"
"1760",2016-10-25,916,2016,25,10,"martes","dia_habil"
"1761",2016-10-26,1037,2016,26,10,"miercoles","dia_habil"
"1762",2016-10-27,1092,2016,27,10,"jueves","dia_habil"
"1763",2016-10-28,1304,2016,28,10,"viernes","dia_habil"
"1764",2016-10-29,540,2016,29,10,"sabado","dia_habil"
"1765",2016-10-30,3,2016,30,10,"domingo","dia_habil"
"1766",2016-10-31,1899,2016,31,10,"lunes","brujas"
"1767",2016-11-01,521,2016,1,11,"martes","dia_habil"
"1768",2016-11-02,701,2016,2,11,"miercoles","dia_habil"
"1769",2016-11-03,815,2016,3,11,"jueves","dia_habil"
"1770",2016-11-04,901,2016,4,11,"viernes","dia_habil"
"1771",2016-11-05,243,2016,5,11,"sabado","dia_habil"
"1772",2016-11-06,0,2016,6,11,"domingo","dia_habil"
"1773",2016-11-07,0,2016,7,11,"lunes","festivo"
"1774",2016-11-08,720,2016,8,11,"martes","dia_habil"
"1775",2016-11-09,835,2016,9,11,"miercoles","dia_habil"
"1776",2016-11-10,953,2016,10,11,"jueves","dia_habil"
"1777",2016-11-11,967,2016,11,11,"viernes","dia_habil"
"1778",2016-11-12,220,2016,12,11,"sabado","dia_habil"
"1779",2016-11-13,19,2016,13,11,"domingo","dia_habil"
"1780",2016-11-14,0,2016,14,11,"lunes","festivo"
"1781",2016-11-15,679,2016,15,11,"martes","dia_habil"
"1782",2016-11-16,902,2016,16,11,"miercoles","dia_habil"
"1783",2016-11-17,1014,2016,17,11,"jueves","dia_habil"
"1784",2016-11-18,1015,2016,18,11,"viernes","dia_habil"
"1785",2016-11-19,265,2016,19,11,"sabado","dia_habil"
"1786",2016-11-20,0,2016,20,11,"domingo","dia_habil"
"1787",2016-11-21,761,2016,21,11,"lunes","dia_habil"
"1788",2016-11-22,1048,2016,22,11,"martes","dia_habil"
"1789",2016-11-23,1185,2016,23,11,"miercoles","dia_habil"
"1790",2016-11-24,1141,2016,24,11,"jueves","dia_habil"
"1791",2016-11-25,1242,2016,25,11,"viernes","dia_habil"
"1792",2016-11-26,457,2016,26,11,"sabado","dia_habil"
"1793",2016-11-27,0,2016,27,11,"domingo","dia_habil"
"1794",2016-11-28,1052,2016,28,11,"lunes","dia_habil"
"1795",2016-11-29,1740,2016,29,11,"martes","dia_habil"
"1796",2016-11-30,3109,2016,30,11,"miercoles","dia_habil"
"1797",2016-12-01,812,2016,1,12,"jueves","dia_habil"
"1798",2016-12-02,986,2016,2,12,"viernes","dia_habil"
"1799",2016-12-03,295,2016,3,12,"sabado","dia_habil"
"1800",2016-12-04,2,2016,4,12,"domingo","dia_habil"
"1801",2016-12-05,917,2016,5,12,"lunes","dia_habil"
"1802",2016-12-06,1261,2016,6,12,"martes","dia_habil"
"1803",2016-12-07,1361,2016,7,12,"miercoles","dia_habil"
"1804",2016-12-08,5,2016,8,12,"jueves","festivo"
"1805",2016-12-09,1340,2016,9,12,"viernes","dia_habil"
"1806",2016-12-10,441,2016,10,12,"sabado","dia_habil"
"1807",2016-12-11,0,2016,11,12,"domingo","dia_habil"
"1808",2016-12-12,1107,2016,12,12,"lunes","dia_habil"
"1809",2016-12-13,1600,2016,13,12,"martes","dia_habil"
"1810",2016-12-14,1653,2016,14,12,"miercoles","dia_habil"
"1811",2016-12-15,1626,2016,15,12,"jueves","dia_habil"
"1812",2016-12-16,1599,2016,16,12,"viernes","dia_habil"
"1813",2016-12-17,378,2016,17,12,"sabado","dia_habil"
"1814",2016-12-18,0,2016,18,12,"domingo","dia_habil"
"1815",2016-12-19,1240,2016,19,12,"lunes","dia_habil"
"1816",2016-12-20,1567,2016,20,12,"martes","dia_habil"
"1817",2016-12-21,1588,2016,21,12,"miercoles","dia_habil"
"1818",2016-12-22,1644,2016,22,12,"jueves","dia_habil"
"1819",2016-12-23,1667,2016,23,12,"viernes","dia_habil"
"1820",2016-12-24,334,2016,24,12,"sabado","dia_habil"
"1821",2016-12-25,0,2016,25,12,"domingo","navidad"
"1822",2016-12-26,1234,2016,26,12,"lunes","dia_habil"
"1823",2016-12-27,1922,2016,27,12,"martes","dia_habil"
"1824",2016-12-28,2409,2016,28,12,"miercoles","dia_habil"
"1825",2016-12-29,3603,2016,29,12,"jueves","dia_habil"
"1826",2016-12-30,965,2016,30,12,"viernes","dia_habil"
"1827",2016-12-31,46,2016,31,12,"sabado","a_viejo"
"1828",2017-01-01,0,2017,1,1,"domingo","a_nuevo"
"1829",2017-01-02,45,2017,2,1,"lunes","dia_habil"
"1830",2017-01-03,116,2017,3,1,"martes","dia_habil"
"1831",2017-01-04,232,2017,4,1,"miercoles","dia_habil"
"1832",2017-01-05,455,2017,5,1,"jueves","dia_habil"
"1833",2017-01-06,776,2017,6,1,"viernes","dia_habil"
"1834",2017-01-07,192,2017,7,1,"sabado","dia_habil"
"1835",2017-01-08,0,2017,8,1,"domingo","dia_habil"
"1836",2017-01-09,0,2017,9,1,"lunes","festivo"
"1837",2017-01-10,609,2017,10,1,"martes","dia_habil"
"1838",2017-01-11,727,2017,11,1,"miercoles","dia_habil"
"1839",2017-01-12,955,2017,12,1,"jueves","dia_habil"
"1840",2017-01-13,1110,2017,13,1,"viernes","dia_habil"
"1841",2017-01-14,237,2017,14,1,"sabado","dia_habil"
"1842",2017-01-15,0,2017,15,1,"domingo","dia_habil"
"1843",2017-01-16,853,2017,16,1,"lunes","dia_habil"
"1844",2017-01-17,927,2017,17,1,"martes","dia_habil"
"1845",2017-01-18,868,2017,18,1,"miercoles","dia_habil"
"1846",2017-01-19,937,2017,19,1,"jueves","dia_habil"
"1847",2017-01-20,850,2017,20,1,"viernes","dia_habil"
"1848",2017-01-21,208,2017,21,1,"sabado","dia_habil"
"1849",2017-01-22,0,2017,22,1,"domingo","dia_habil"
"1850",2017-01-23,666,2017,23,1,"lunes","dia_habil"
"1851",2017-01-24,842,2017,24,1,"martes","dia_habil"
"1852",2017-01-25,798,2017,25,1,"miercoles","dia_habil"
"1853",2017-01-26,950,2017,26,1,"jueves","dia_habil"
"1854",2017-01-27,923,2017,27,1,"viernes","dia_habil"
"1855",2017-01-28,244,2017,28,1,"sabado","dia_habil"
"1856",2017-01-29,0,2017,29,1,"domingo","dia_habil"
"1857",2017-01-30,941,2017,30,1,"lunes","dia_habil"
"1858",2017-01-31,1846,2017,31,1,"martes","dia_habil"
"1859",2017-02-01,583,2017,1,2,"miercoles","dia_habil"
"1860",2017-02-02,723,2017,2,2,"jueves","dia_habil"
"1861",2017-02-03,742,2017,3,2,"viernes","dia_habil"
"1862",2017-02-04,211,2017,4,2,"sabado","dia_habil"
"1863",2017-02-05,0,2017,5,2,"domingo","dia_habil"
"1864",2017-02-06,590,2017,6,2,"lunes","dia_habil"
"1865",2017-02-07,781,2017,7,2,"martes","dia_habil"
"1866",2017-02-08,833,2017,8,2,"miercoles","dia_habil"
"1867",2017-02-09,896,2017,9,2,"jueves","dia_habil"
"1868",2017-02-10,849,2017,10,2,"viernes","dia_habil"
"1869",2017-02-11,206,2017,11,2,"sabado","dia_habil"
"1870",2017-02-12,3,2017,12,2,"domingo","dia_habil"
"1871",2017-02-13,735,2017,13,2,"lunes","dia_habil"
"1872",2017-02-14,810,2017,14,2,"martes","dia_habil"
"1873",2017-02-15,820,2017,15,2,"miercoles","dia_habil"
"1874",2017-02-16,808,2017,16,2,"jueves","dia_habil"
"1875",2017-02-17,767,2017,17,2,"viernes","dia_habil"
"1876",2017-02-18,200,2017,18,2,"sabado","dia_habil"
"1877",2017-02-19,0,2017,19,2,"domingo","dia_habil"
"1878",2017-02-20,633,2017,20,2,"lunes","dia_habil"
"1879",2017-02-21,845,2017,21,2,"martes","dia_habil"
"1880",2017-02-22,911,2017,22,2,"miercoles","dia_habil"
"1881",2017-02-23,818,2017,23,2,"jueves","dia_habil"
"1882",2017-02-24,1052,2017,24,2,"viernes","dia_habil"
"1883",2017-02-25,275,2017,25,2,"sabado","dia_habil"
"1884",2017-02-26,0,2017,26,2,"domingo","dia_habil"
"1885",2017-02-27,1014,2017,27,2,"lunes","festivo"
"1886",2017-02-28,1931,2017,28,2,"martes","dia_habil"
"1887",2017-03-01,485,2017,1,3,"miercoles","dia_habil"
"1888",2017-03-02,708,2017,2,3,"jueves","dia_habil"
"1889",2017-03-03,697,2017,3,3,"viernes","dia_habil"
"1890",2017-03-04,164,2017,4,3,"sabado","dia_habil"
"1891",2017-03-05,0,2017,5,3,"domingo","dia_habil"
"1892",2017-03-06,680,2017,6,3,"lunes","dia_habil"
"1893",2017-03-07,826,2017,7,3,"martes","dia_habil"
"1894",2017-03-08,866,2017,8,3,"miercoles","dia_habil"
"1895",2017-03-09,884,2017,9,3,"jueves","dia_habil"
"1896",2017-03-10,888,2017,10,3,"viernes","dia_habil"
"1897",2017-03-11,259,2017,11,3,"sabado","dia_habil"
"1898",2017-03-12,1,2017,12,3,"domingo","dia_habil"
"1899",2017-03-13,714,2017,13,3,"lunes","dia_habil"
"1900",2017-03-14,893,2017,14,3,"martes","dia_habil"
"1901",2017-03-15,922,2017,15,3,"miercoles","dia_habil"
"1902",2017-03-16,981,2017,16,3,"jueves","dia_habil"
"1903",2017-03-17,851,2017,17,3,"viernes","dia_habil"
"1904",2017-03-18,143,2017,18,3,"sabado","dia_habil"
"1905",2017-03-19,0,2017,19,3,"domingo","dia_habil"
"1906",2017-03-20,0,2017,20,3,"lunes","festivo"
"1907",2017-03-21,616,2017,21,3,"martes","dia_habil"
"1908",2017-03-22,840,2017,22,3,"miercoles","dia_habil"
"1909",2017-03-23,908,2017,23,3,"jueves","dia_habil"
"1910",2017-03-24,1007,2017,24,3,"viernes","dia_habil"
"1911",2017-03-25,302,2017,25,3,"sabado","dia_habil"
"1912",2017-03-26,3,2017,26,3,"domingo","dia_habil"
"1913",2017-03-27,720,2017,27,3,"lunes","dia_habil"
"1914",2017-03-28,1065,2017,28,3,"martes","dia_habil"
"1915",2017-03-29,1210,2017,29,3,"miercoles","dia_habil"
"1916",2017-03-30,1475,2017,30,3,"jueves","dia_habil"
"1917",2017-03-31,2092,2017,31,3,"viernes","dia_habil"
"1918",2017-04-01,130,2017,1,4,"sabado","dia_habil"
"1919",2017-04-02,1,2017,2,4,"domingo","dia_habil"
"1920",2017-04-03,393,2017,3,4,"lunes","dia_habil"
"1921",2017-04-04,642,2017,4,4,"martes","dia_habil"
"1922",2017-04-05,808,2017,5,4,"miercoles","dia_habil"
"1923",2017-04-06,964,2017,6,4,"jueves","dia_habil"
"1924",2017-04-07,974,2017,7,4,"viernes","dia_habil"
"1925",2017-04-08,271,2017,8,4,"sabado","dia_habil"
"1926",2017-04-09,0,2017,9,4,"domingo","sem_santa"
"1927",2017-04-10,663,2017,10,4,"lunes","sem_santa"
"1928",2017-04-11,957,2017,11,4,"martes","sem_santa"
"1929",2017-04-12,646,2017,12,4,"miercoles","sem_santa"
"1930",2017-04-13,0,2017,13,4,"jueves","sem_santa"
"1931",2017-04-14,0,2017,14,4,"viernes","sem_santa"
"1932",2017-04-15,0,2017,15,4,"sabado","sem_santa"
"1933",2017-04-16,0,2017,16,4,"domingo","dia_habil"
"1934",2017-04-17,642,2017,17,4,"lunes","dia_habil"
"1935",2017-04-18,691,2017,18,4,"martes","dia_habil"
"1936",2017-04-19,803,2017,19,4,"miercoles","dia_habil"
"1937",2017-04-20,778,2017,20,4,"jueves","dia_habil"
"1938",2017-04-21,891,2017,21,4,"viernes","dia_habil"
"1939",2017-04-22,204,2017,22,4,"sabado","dia_habil"
"1940",2017-04-23,0,2017,23,4,"domingo","dia_habil"
"1941",2017-04-24,672,2017,24,4,"lunes","dia_habil"
"1942",2017-04-25,1015,2017,25,4,"martes","dia_habil"
"1943",2017-04-26,1100,2017,26,4,"miercoles","dia_habil"
"1944",2017-04-27,1265,2017,27,4,"jueves","dia_habil"
"1945",2017-04-28,1781,2017,28,4,"viernes","dia_habil"
"1946",2017-04-29,881,2017,29,4,"sabado","dia_habil"
"1947",2017-04-30,12,2017,30,4,"domingo","dia_habil"
"1948",2017-05-01,0,2017,1,5,"lunes","festivo"
"1949",2017-05-02,378,2017,2,5,"martes","dia_habil"
"1950",2017-05-03,596,2017,3,5,"miercoles","dia_habil"
"1951",2017-05-04,784,2017,4,5,"jueves","dia_habil"
"1952",2017-05-05,869,2017,5,5,"viernes","dia_habil"
"1953",2017-05-06,199,2017,6,5,"sabado","dia_habil"
"1954",2017-05-07,0,2017,7,5,"domingo","dia_habil"
"1955",2017-05-08,637,2017,8,5,"lunes","dia_habil"
"1956",2017-05-09,778,2017,9,5,"martes","dia_habil"
"1957",2017-05-10,931,2017,10,5,"miercoles","dia_habil"
"1958",2017-05-11,880,2017,11,5,"jueves","dia_habil"
"1959",2017-05-12,855,2017,12,5,"viernes","dia_habil"
"1960",2017-05-13,225,2017,13,5,"sabado","dia_habil"
"1961",2017-05-14,0,2017,14,5,"domingo","madres"
"1962",2017-05-15,629,2017,15,5,"lunes","dia_habil"
"1963",2017-05-16,770,2017,16,5,"martes","dia_habil"
"1964",2017-05-17,812,2017,17,5,"miercoles","dia_habil"
"1965",2017-05-18,904,2017,18,5,"jueves","dia_habil"
"1966",2017-05-19,878,2017,19,5,"viernes","dia_habil"
"1967",2017-05-20,281,2017,20,5,"sabado","dia_habil"
"1968",2017-05-21,0,2017,21,5,"domingo","dia_habil"
"1969",2017-05-22,632,2017,22,5,"lunes","dia_habil"
"1970",2017-05-23,912,2017,23,5,"martes","dia_habil"
"1971",2017-05-24,996,2017,24,5,"miercoles","dia_habil"
"1972",2017-05-25,1057,2017,25,5,"jueves","dia_habil"
"1973",2017-05-26,1105,2017,26,5,"viernes","dia_habil"
"1974",2017-05-27,431,2017,27,5,"sabado","dia_habil"
"1975",2017-05-28,0,2017,28,5,"domingo","dia_habil"
"1976",2017-05-29,0,2017,29,5,"lunes","festivo"
"1977",2017-05-30,1043,2017,30,5,"martes","dia_habil"
"1978",2017-05-31,2443,2017,31,5,"miercoles","dia_habil"
"1979",2017-06-01,566,2017,1,6,"jueves","dia_habil"
"1980",2017-06-02,633,2017,2,6,"viernes","dia_habil"
"1981",2017-06-03,145,2017,3,6,"sabado","dia_habil"
"1982",2017-06-04,0,2017,4,6,"domingo","dia_habil"
"1983",2017-06-05,581,2017,5,6,"lunes","dia_habil"
"1984",2017-06-06,731,2017,6,6,"martes","dia_habil"
"1985",2017-06-07,800,2017,7,6,"miercoles","dia_habil"
"1986",2017-06-08,843,2017,8,6,"jueves","dia_habil"
"1987",2017-06-09,839,2017,9,6,"viernes","dia_habil"
"1988",2017-06-10,219,2017,10,6,"sabado","dia_habil"
"1989",2017-06-11,0,2017,11,6,"domingo","dia_habil"
"1990",2017-06-12,610,2017,12,6,"lunes","dia_habil"
"1991",2017-06-13,790,2017,13,6,"martes","dia_habil"
"1992",2017-06-14,876,2017,14,6,"miercoles","dia_habil"
"1993",2017-06-15,791,2017,15,6,"jueves","dia_habil"
"1994",2017-06-16,850,2017,16,6,"viernes","dia_habil"
"1995",2017-06-17,251,2017,17,6,"sabado","dia_habil"
"1996",2017-06-18,4,2017,18,6,"domingo","dia_habil"
"1997",2017-06-19,0,2017,19,6,"lunes","festivo"
"1998",2017-06-20,719,2017,20,6,"martes","dia_habil"
"1999",2017-06-21,903,2017,21,6,"miercoles","dia_habil"
"2000",2017-06-22,1062,2017,22,6,"jueves","dia_habil"
"2001",2017-06-23,1025,2017,23,6,"viernes","dia_habil"
"2002",2017-06-24,259,2017,24,6,"sabado","dia_habil"
"2003",2017-06-25,0,2017,25,6,"domingo","dia_habil"
"2004",2017-06-26,0,2017,26,6,"lunes","festivo"
"2005",2017-06-27,776,2017,27,6,"martes","dia_habil"
"2006",2017-06-28,1231,2017,28,6,"miercoles","dia_habil"
"2007",2017-06-29,1502,2017,29,6,"jueves","dia_habil"
"2008",2017-06-30,2920,2017,30,6,"viernes","dia_habil"
"2009",2017-07-01,109,2017,1,7,"sabado","dia_habil"
"2010",2017-07-02,0,2017,2,7,"domingo","dia_habil"
"2011",2017-07-03,0,2017,3,7,"lunes","festivo"
"2012",2017-07-04,309,2017,4,7,"martes","dia_habil"
"2013",2017-07-05,651,2017,5,7,"miercoles","dia_habil"
"2014",2017-07-06,768,2017,6,7,"jueves","dia_habil"
"2015",2017-07-07,839,2017,7,7,"viernes","dia_habil"
"2016",2017-07-08,198,2017,8,7,"sabado","dia_habil"
"2017",2017-07-09,1,2017,9,7,"domingo","dia_habil"
"2018",2017-07-10,686,2017,10,7,"lunes","dia_habil"
"2019",2017-07-11,780,2017,11,7,"martes","dia_habil"
"2020",2017-07-12,851,2017,12,7,"miercoles","dia_habil"
"2021",2017-07-13,844,2017,13,7,"jueves","dia_habil"
"2022",2017-07-14,1003,2017,14,7,"viernes","dia_habil"
"2023",2017-07-15,218,2017,15,7,"sabado","dia_habil"
"2024",2017-07-16,1,2017,16,7,"domingo","dia_habil"
"2025",2017-07-17,704,2017,17,7,"lunes","dia_habil"
"2026",2017-07-18,862,2017,18,7,"martes","dia_habil"
"2027",2017-07-19,884,2017,19,7,"miercoles","dia_habil"
"2028",2017-07-20,2,2017,20,7,"jueves","festivo"
"2029",2017-07-21,823,2017,21,7,"viernes","dia_habil"
"2030",2017-07-22,221,2017,22,7,"sabado","dia_habil"
"2031",2017-07-23,0,2017,23,7,"domingo","dia_habil"
"2032",2017-07-24,695,2017,24,7,"lunes","dia_habil"
"2033",2017-07-25,988,2017,25,7,"martes","dia_habil"
"2034",2017-07-26,1154,2017,26,7,"miercoles","dia_habil"
"2035",2017-07-27,1251,2017,27,7,"jueves","dia_habil"
"2036",2017-07-28,1325,2017,28,7,"viernes","dia_habil"
"2037",2017-07-29,483,2017,29,7,"sabado","dia_habil"
"2038",2017-07-30,0,2017,30,7,"domingo","dia_habil"
"2039",2017-07-31,2061,2017,31,7,"lunes","dia_habil"
"2040",2017-08-01,620,2017,1,8,"martes","dia_habil"
"2041",2017-08-02,671,2017,2,8,"miercoles","dia_habil"
"2042",2017-08-03,824,2017,3,8,"jueves","dia_habil"
"2043",2017-08-04,892,2017,4,8,"viernes","dia_habil"
"2044",2017-08-05,189,2017,5,8,"sabado","dia_habil"
"2045",2017-08-06,0,2017,6,8,"domingo","dia_habil"
"2046",2017-08-07,0,2017,7,8,"lunes","festivo"
"2047",2017-08-08,621,2017,8,8,"martes","dia_habil"
"2048",2017-08-09,905,2017,9,8,"miercoles","dia_habil"
"2049",2017-08-10,965,2017,10,8,"jueves","dia_habil"
"2050",2017-08-11,884,2017,11,8,"viernes","dia_habil"
"2051",2017-08-12,247,2017,12,8,"sabado","dia_habil"
"2052",2017-08-13,0,2017,13,8,"domingo","dia_habil"
"2053",2017-08-14,668,2017,14,8,"lunes","dia_habil"
"2054",2017-08-15,933,2017,15,8,"martes","dia_habil"
"2055",2017-08-16,920,2017,16,8,"miercoles","dia_habil"
"2056",2017-08-17,993,2017,17,8,"jueves","dia_habil"
"2057",2017-08-18,930,2017,18,8,"viernes","dia_habil"
"2058",2017-08-19,224,2017,19,8,"sabado","dia_habil"
"2059",2017-08-20,1,2017,20,8,"domingo","dia_habil"
"2060",2017-08-21,0,2017,21,8,"lunes","festivo"
"2061",2017-08-22,621,2017,22,8,"martes","dia_habil"
"2062",2017-08-23,886,2017,23,8,"miercoles","dia_habil"
"2063",2017-08-24,923,2017,24,8,"jueves","dia_habil"
"2064",2017-08-25,1068,2017,25,8,"viernes","dia_habil"
"2065",2017-08-26,273,2017,26,8,"sabado","dia_habil"
"2066",2017-08-27,0,2017,27,8,"domingo","dia_habil"
"2067",2017-08-28,846,2017,28,8,"lunes","dia_habil"
"2068",2017-08-29,1141,2017,29,8,"martes","dia_habil"
"2069",2017-08-30,1570,2017,30,8,"miercoles","dia_habil"
"2070",2017-08-31,2214,2017,31,8,"jueves","dia_habil"
"2071",2017-09-01,581,2017,1,9,"viernes","dia_habil"
"2072",2017-09-02,152,2017,2,9,"sabado","dia_habil"
"2073",2017-09-03,0,2017,3,9,"domingo","dia_habil"
"2074",2017-09-04,523,2017,4,9,"lunes","dia_habil"
"2075",2017-09-05,707,2017,5,9,"martes","dia_habil"
"2076",2017-09-06,881,2017,6,9,"miercoles","dia_habil"
"2077",2017-09-07,525,2017,7,9,"jueves","dia_habil"
"2078",2017-09-08,832,2017,8,9,"viernes","dia_habil"
"2079",2017-09-09,193,2017,9,9,"sabado","dia_habil"
"2080",2017-09-10,1,2017,10,9,"domingo","dia_habil"
"2081",2017-09-11,653,2017,11,9,"lunes","dia_habil"
"2082",2017-09-12,763,2017,12,9,"martes","dia_habil"
"2083",2017-09-13,993,2017,13,9,"miercoles","dia_habil"
"2084",2017-09-14,845,2017,14,9,"jueves","dia_habil"
"2085",2017-09-15,821,2017,15,9,"viernes","dia_habil"
"2086",2017-09-16,160,2017,16,9,"sabado","dia_habil"
"2087",2017-09-17,0,2017,17,9,"domingo","dia_habil"
"2088",2017-09-18,631,2017,18,9,"lunes","dia_habil"
"2089",2017-09-19,761,2017,19,9,"martes","dia_habil"
"2090",2017-09-20,717,2017,20,9,"miercoles","dia_habil"
"2091",2017-09-21,850,2017,21,9,"jueves","dia_habil"
"2092",2017-09-22,815,2017,22,9,"viernes","dia_habil"
"2093",2017-09-23,184,2017,23,9,"sabado","dia_habil"
"2094",2017-09-24,2,2017,24,9,"domingo","dia_habil"
"2095",2017-09-25,817,2017,25,9,"lunes","dia_habil"
"2096",2017-09-26,965,2017,26,9,"martes","dia_habil"
"2097",2017-09-27,1194,2017,27,9,"miercoles","dia_habil"
"2098",2017-09-28,1363,2017,28,9,"jueves","dia_habil"
"2099",2017-09-29,1600,2017,29,9,"viernes","dia_habil"
"2100",2017-09-30,907,2017,30,9,"sabado","dia_habil"
"2101",2017-10-01,0,2017,1,10,"domingo","dia_habil"
"2102",2017-10-02,405,2017,2,10,"lunes","dia_habil"
"2103",2017-10-03,517,2017,3,10,"martes","dia_habil"
"2104",2017-10-04,735,2017,4,10,"miercoles","dia_habil"
"2105",2017-10-05,758,2017,5,10,"jueves","dia_habil"
"2106",2017-10-06,843,2017,6,10,"viernes","dia_habil"
"2107",2017-10-07,191,2017,7,10,"sabado","dia_habil"
"2108",2017-10-08,7,2017,8,10,"domingo","dia_habil"
"2109",2017-10-09,592,2017,9,10,"lunes","dia_habil"
"2110",2017-10-10,772,2017,10,10,"martes","dia_habil"
"2111",2017-10-11,908,2017,11,10,"miercoles","dia_habil"
"2112",2017-10-12,860,2017,12,10,"jueves","dia_habil"
"2113",2017-10-13,939,2017,13,10,"viernes","dia_habil"
"2114",2017-10-14,165,2017,14,10,"sabado","dia_habil"
"2115",2017-10-15,0,2017,15,10,"domingo","dia_habil"
"2116",2017-10-16,0,2017,16,10,"lunes","festivo"
"2117",2017-10-17,565,2017,17,10,"martes","dia_habil"
"2118",2017-10-18,792,2017,18,10,"miercoles","dia_habil"
"2119",2017-10-19,762,2017,19,10,"jueves","dia_habil"
"2120",2017-10-20,866,2017,20,10,"viernes","dia_habil"
"2121",2017-10-21,230,2017,21,10,"sabado","dia_habil"
"2122",2017-10-22,0,2017,22,10,"domingo","dia_habil"
"2123",2017-10-23,630,2017,23,10,"lunes","dia_habil"
"2124",2017-10-24,840,2017,24,10,"martes","dia_habil"
"2125",2017-10-25,953,2017,25,10,"miercoles","dia_habil"
"2126",2017-10-26,1045,2017,26,10,"jueves","dia_habil"
"2127",2017-10-27,1112,2017,27,10,"viernes","dia_habil"
"2128",2017-10-28,349,2017,28,10,"sabado","dia_habil"
"2129",2017-10-29,2,2017,29,10,"domingo","dia_habil"
"2130",2017-10-30,1248,2017,30,10,"lunes","dia_habil"
"2131",2017-10-31,2729,2017,31,10,"martes","brujas"
"2132",2017-11-01,541,2017,1,11,"miercoles","dia_habil"
"2133",2017-11-02,712,2017,2,11,"jueves","dia_habil"
"2134",2017-11-03,844,2017,3,11,"viernes","dia_habil"
"2135",2017-11-04,217,2017,4,11,"sabado","dia_habil"
"2136",2017-11-05,0,2017,5,11,"domingo","dia_habil"
"2137",2017-11-06,0,2017,6,11,"lunes","festivo"
"2138",2017-11-07,620,2017,7,11,"martes","dia_habil"
"2139",2017-11-08,849,2017,8,11,"miercoles","dia_habil"
"2140",2017-11-09,894,2017,9,11,"jueves","dia_habil"
"2141",2017-11-10,906,2017,10,11,"viernes","dia_habil"
"2142",2017-11-11,226,2017,11,11,"sabado","dia_habil"
"2143",2017-11-12,0,2017,12,11,"domingo","dia_habil"
"2144",2017-11-13,0,2017,13,11,"lunes","festivo"
"2145",2017-11-14,538,2017,14,11,"martes","dia_habil"
"2146",2017-11-15,785,2017,15,11,"miercoles","dia_habil"
"2147",2017-11-16,860,2017,16,11,"jueves","dia_habil"
"2148",2017-11-17,914,2017,17,11,"viernes","dia_habil"
"2149",2017-11-18,238,2017,18,11,"sabado","dia_habil"
"2150",2017-11-19,4,2017,19,11,"domingo","dia_habil"
"2151",2017-11-20,550,2017,20,11,"lunes","dia_habil"
"2152",2017-11-21,852,2017,21,11,"martes","dia_habil"
"2153",2017-11-22,932,2017,22,11,"miercoles","dia_habil"
"2154",2017-11-23,1172,2017,23,11,"jueves","dia_habil"
"2155",2017-11-24,1248,2017,24,11,"viernes","dia_habil"
"2156",2017-11-25,404,2017,25,11,"sabado","dia_habil"
"2157",2017-11-26,3,2017,26,11,"domingo","dia_habil"
"2158",2017-11-27,943,2017,27,11,"lunes","dia_habil"
"2159",2017-11-28,1319,2017,28,11,"martes","dia_habil"
"2160",2017-11-29,1726,2017,29,11,"miercoles","dia_habil"
"2161",2017-11-30,2977,2017,30,11,"jueves","dia_habil"
"2162",2017-12-01,649,2017,1,12,"viernes","dia_habil"
"2163",2017-12-02,178,2017,2,12,"sabado","dia_habil"
"2164",2017-12-03,1,2017,3,12,"domingo","dia_habil"
"2165",2017-12-04,550,2017,4,12,"lunes","dia_habil"
"2166",2017-12-05,779,2017,5,12,"martes","dia_habil"
"2167",2017-12-06,1001,2017,6,12,"miercoles","dia_habil"
"2168",2017-12-07,1044,2017,7,12,"jueves","dia_habil"
"2169",2017-12-08,1,2017,8,12,"viernes","festivo"
"2170",2017-12-09,148,2017,9,12,"sabado","dia_habil"
"2171",2017-12-10,0,2017,10,12,"domingo","dia_habil"
"2172",2017-12-11,784,2017,11,12,"lunes","dia_habil"
"2173",2017-12-12,1084,2017,12,12,"martes","dia_habil"
"2174",2017-12-13,1182,2017,13,12,"miercoles","dia_habil"
"2175",2017-12-14,1171,2017,14,12,"jueves","dia_habil"
"2176",2017-12-15,1173,2017,15,12,"viernes","dia_habil"
"2177",2017-12-16,262,2017,16,12,"sabado","dia_habil"
"2178",2017-12-17,0,2017,17,12,"domingo","dia_habil"
"2179",2017-12-18,959,2017,18,12,"lunes","dia_habil"
"2180",2017-12-19,1364,2017,19,12,"martes","dia_habil"
"2181",2017-12-20,1577,2017,20,12,"miercoles","dia_habil"
"2182",2017-12-21,1602,2017,21,12,"jueves","dia_habil"
"2183",2017-12-22,1645,2017,22,12,"viernes","dia_habil"
"2184",2017-12-23,496,2017,23,12,"sabado","dia_habil"
