FECHA;YEAR;DIA;MES;DIA_SEMANA;FESTIVIDAD
20/05/2018;2018;20;5;domingo;dia_habil
21/05/2018;2018;21;5;lunes;dia_habil
22/05/2018;2018;22;5;martes;dia_habil
23/05/2018;2018;23;5;miercoles;dia_habil
24/05/2018;2018;24;5;jueves;dia_habil
25/05/2018;2018;25;5;viernes;dia_habil
26/05/2018;2018;26;5;sabado;dia_habil
27/05/2018;2018;27;5;domingo;dia_habil
28/05/2018;2018;28;5;lunes;dia_habil
29/05/2018;2018;29;5;martes;dia_habil
30/05/2018;2018;30;5;miercoles;dia_habil
31/05/2018;2018;31;5;jueves;dia_habil
1/06/2018;2018;1;6;viernes;dia_habil
2/06/2018;2018;2;6;sabado;dia_habil
3/06/2018;2018;3;6;domingo;dia_habil
4/06/2018;2018;4;6;lunes;festivo
5/06/2018;2018;5;6;martes;dia_habil
6/06/2018;2018;6;6;miercoles;dia_habil
7/06/2018;2018;7;6;jueves;dia_habil
8/06/2018;2018;8;6;viernes;dia_habil
9/06/2018;2018;9;6;sabado;dia_habil
10/06/2018;2018;10;6;domingo;dia_habil
11/06/2018;2018;11;6;lunes;festivo
12/06/2018;2018;12;6;martes;dia_habil
13/06/2018;2018;13;6;miercoles;dia_habil
14/06/2018;2018;14;6;jueves;dia_habil
15/06/2018;2018;15;6;viernes;dia_habil
16/06/2018;2018;16;6;sabado;dia_habil
17/06/2018;2018;17;6;domingo;dia_habil
18/06/2018;2018;18;6;lunes;dia_habil
19/06/2018;2018;19;6;martes;dia_habil
20/06/2018;2018;20;6;miercoles;dia_habil
21/06/2018;2018;21;6;jueves;dia_habil
22/06/2018;2018;22;6;viernes;dia_habil
23/06/2018;2018;23;6;sabado;dia_habil
24/06/2018;2018;24;6;domingo;dia_habil
25/06/2018;2018;25;6;lunes;dia_habil
26/06/2018;2018;26;6;martes;dia_habil
27/06/2018;2018;27;6;miercoles;dia_habil
28/06/2018;2018;28;6;jueves;dia_habil
29/06/2018;2018;29;6;viernes;dia_habil
30/06/2018;2018;30;6;sabado;dia_habil
1/07/2018;2018;1;7;domingo;dia_habil
2/07/2018;2018;2;7;lunes;festivo
3/07/2018;2018;3;7;martes;dia_habil
4/07/2018;2018;4;7;miercoles;dia_habil
5/07/2018;2018;5;7;jueves;dia_habil
6/07/2018;2018;6;7;viernes;dia_habil
7/07/2018;2018;7;7;sabado;dia_habil
8/07/2018;2018;8;7;domingo;dia_habil
9/07/2018;2018;9;7;lunes;dia_habil
10/07/2018;2018;10;7;martes;dia_habil
11/07/2018;2018;11;7;miercoles;dia_habil
12/07/2018;2018;12;7;jueves;dia_habil
13/07/2018;2018;13;7;viernes;dia_habil
14/07/2018;2018;14;7;sabado;dia_habil
15/07/2018;2018;15;7;domingo;dia_habil
16/07/2018;2018;16;7;lunes;dia_habil
17/07/2018;2018;17;7;martes;dia_habil
18/07/2018;2018;18;7;miercoles;dia_habil
19/07/2018;2018;19;7;jueves;dia_habil
20/07/2018;2018;20;7;viernes;festivo
21/07/2018;2018;21;7;sabado;dia_habil
22/07/2018;2018;22;7;domingo;dia_habil
23/07/2018;2018;23;7;lunes;dia_habil
24/07/2018;2018;24;7;martes;dia_habil
25/07/2018;2018;25;7;miercoles;dia_habil
26/07/2018;2018;26;7;jueves;dia_habil
27/07/2018;2018;27;7;viernes;dia_habil
28/07/2018;2018;28;7;sabado;dia_habil
29/07/2018;2018;29;7;domingo;dia_habil
30/07/2018;2018;30;7;lunes;dia_habil
31/07/2018;2018;31;7;martes;dia_habil
1/08/2018;2018;1;8;miercoles;dia_habil
2/08/2018;2018;2;8;jueves;dia_habil
3/08/2018;2018;3;8;viernes;dia_habil
4/08/2018;2018;4;8;sabado;dia_habil
5/08/2018;2018;5;8;domingo;dia_habil
6/08/2018;2018;6;8;lunes;dia_habil
7/08/2018;2018;7;8;martes;festivo
8/08/2018;2018;8;8;miercoles;dia_habil
9/08/2018;2018;9;8;jueves;dia_habil
10/08/2018;2018;10;8;viernes;dia_habil
11/08/2018;2018;11;8;sabado;dia_habil
12/08/2018;2018;12;8;domingo;dia_habil
13/08/2018;2018;13;8;lunes;dia_habil
14/08/2018;2018;14;8;martes;dia_habil
15/08/2018;2018;15;8;miercoles;dia_habil
16/08/2018;2018;16;8;jueves;dia_habil
17/08/2018;2018;17;8;viernes;dia_habil
18/08/2018;2018;18;8;sabado;dia_habil
19/08/2018;2018;19;8;domingo;dia_habil
20/08/2018;2018;20;8;lunes;festivo
21/08/2018;2018;21;8;martes;dia_habil
22/08/2018;2018;22;8;miercoles;dia_habil
23/08/2018;2018;23;8;jueves;dia_habil
24/08/2018;2018;24;8;viernes;dia_habil
25/08/2018;2018;25;8;sabado;dia_habil
26/08/2018;2018;26;8;domingo;dia_habil
27/08/2018;2018;27;8;lunes;dia_habil
28/08/2018;2018;28;8;martes;dia_habil
29/08/2018;2018;29;8;miercoles;dia_habil
30/08/2018;2018;30;8;jueves;dia_habil
31/08/2018;2018;31;8;viernes;dia_habil
1/09/2018;2018;1;9;sabado;dia_habil
2/09/2018;2018;2;9;domingo;dia_habil
3/09/2018;2018;3;9;lunes;dia_habil
4/09/2018;2018;4;9;martes;dia_habil
5/09/2018;2018;5;9;miercoles;dia_habil
6/09/2018;2018;6;9;jueves;dia_habil
7/09/2018;2018;7;9;viernes;dia_habil
8/09/2018;2018;8;9;sabado;dia_habil
9/09/2018;2018;9;9;domingo;dia_habil
10/09/2018;2018;10;9;lunes;dia_habil
11/09/2018;2018;11;9;martes;dia_habil
12/09/2018;2018;12;9;miercoles;dia_habil
13/09/2018;2018;13;9;jueves;dia_habil
14/09/2018;2018;14;9;viernes;dia_habil
15/09/2018;2018;15;9;sabado;dia_habil
16/09/2018;2018;16;9;domingo;dia_habil
17/09/2018;2018;17;9;lunes;dia_habil
18/09/2018;2018;18;9;martes;dia_habil
19/09/2018;2018;19;9;miercoles;dia_habil
20/09/2018;2018;20;9;jueves;dia_habil
21/09/2018;2018;21;9;viernes;dia_habil
22/09/2018;2018;22;9;sabado;dia_habil
23/09/2018;2018;23;9;domingo;dia_habil
24/09/2018;2018;24;9;lunes;dia_habil
25/09/2018;2018;25;9;martes;dia_habil
26/09/2018;2018;26;9;miercoles;dia_habil
27/09/2018;2018;27;9;jueves;dia_habil
28/09/2018;2018;28;9;viernes;dia_habil
29/09/2018;2018;29;9;sabado;dia_habil
30/09/2018;2018;30;9;domingo;dia_habil
1/10/2018;2018;1;10;lunes;dia_habil
2/10/2018;2018;2;10;martes;dia_habil
3/10/2018;2018;3;10;miercoles;dia_habil
4/10/2018;2018;4;10;jueves;dia_habil
5/10/2018;2018;5;10;viernes;dia_habil
6/10/2018;2018;6;10;sabado;dia_habil
7/10/2018;2018;7;10;domingo;dia_habil
8/10/2018;2018;8;10;lunes;dia_habil
9/10/2018;2018;9;10;martes;dia_habil
10/10/2018;2018;10;10;miercoles;dia_habil
11/10/2018;2018;11;10;jueves;dia_habil
12/10/2018;2018;12;10;viernes;dia_habil
13/10/2018;2018;13;10;sabado;dia_habil
14/10/2018;2018;14;10;domingo;dia_habil
15/10/2018;2018;15;10;lunes;festivo
16/10/2018;2018;16;10;martes;dia_habil
17/10/2018;2018;17;10;miercoles;dia_habil
18/10/2018;2018;18;10;jueves;dia_habil
19/10/2018;2018;19;10;viernes;dia_habil
20/10/2018;2018;20;10;sabado;dia_habil
21/10/2018;2018;21;10;domingo;dia_habil
22/10/2018;2018;22;10;lunes;dia_habil
23/10/2018;2018;23;10;martes;dia_habil
24/10/2018;2018;24;10;miercoles;dia_habil
25/10/2018;2018;25;10;jueves;dia_habil
26/10/2018;2018;26;10;viernes;dia_habil
27/10/2018;2018;27;10;sabado;dia_habil
28/10/2018;2018;28;10;domingo;dia_habil
29/10/2018;2018;29;10;lunes;dia_habil
30/10/2018;2018;30;10;martes;dia_habil
31/10/2018;2018;31;10;miercoles;brujas
1/11/2018;2018;1;11;jueves;dia_habil
2/11/2018;2018;2;11;viernes;dia_habil
3/11/2018;2018;3;11;sabado;dia_habil
4/11/2018;2018;4;11;domingo;dia_habil
5/11/2018;2018;5;11;lunes;festivo
6/11/2018;2018;6;11;martes;dia_habil
7/11/2018;2018;7;11;miercoles;dia_habil
8/11/2018;2018;8;11;jueves;dia_habil
9/11/2018;2018;9;11;viernes;dia_habil
10/11/2018;2018;10;11;sabado;dia_habil
11/11/2018;2018;11;11;domingo;dia_habil
12/11/2018;2018;12;11;lunes;festivo
13/11/2018;2018;13;11;martes;dia_habil
14/11/2018;2018;14;11;miercoles;dia_habil
15/11/2018;2018;15;11;jueves;dia_habil
16/11/2018;2018;16;11;viernes;dia_habil
17/11/2018;2018;17;11;sabado;dia_habil
18/11/2018;2018;18;11;domingo;dia_habil
19/11/2018;2018;19;11;lunes;dia_habil
20/11/2018;2018;20;11;martes;dia_habil
21/11/2018;2018;21;11;miercoles;dia_habil
22/11/2018;2018;22;11;jueves;dia_habil
23/11/2018;2018;23;11;viernes;dia_habil
24/11/2018;2018;24;11;sabado;dia_habil
25/11/2018;2018;25;11;domingo;dia_habil
26/11/2018;2018;26;11;lunes;dia_habil
27/11/2018;2018;27;11;martes;dia_habil
28/11/2018;2018;28;11;miercoles;dia_habil
29/11/2018;2018;29;11;jueves;dia_habil
30/11/2018;2018;30;11;viernes;dia_habil
1/12/2018;2018;1;12;sabado;dia_habil
2/12/2018;2018;2;12;domingo;dia_habil
3/12/2018;2018;3;12;lunes;dia_habil
4/12/2018;2018;4;12;martes;dia_habil
5/12/2018;2018;5;12;miercoles;dia_habil
6/12/2018;2018;6;12;jueves;dia_habil
7/12/2018;2018;7;12;viernes;dia_habil
8/12/2018;2018;8;12;sabado;festivo
9/12/2018;2018;9;12;domingo;dia_habil
10/12/2018;2018;10;12;lunes;dia_habil
11/12/2018;2018;11;12;martes;dia_habil
12/12/2018;2018;12;12;miercoles;dia_habil
13/12/2018;2018;13;12;jueves;dia_habil
14/12/2018;2018;14;12;viernes;dia_habil
15/12/2018;2018;15;12;sabado;dia_habil
16/12/2018;2018;16;12;domingo;dia_habil
17/12/2018;2018;17;12;lunes;dia_habil
18/12/2018;2018;18;12;martes;dia_habil
19/12/2018;2018;19;12;miercoles;dia_habil
20/12/2018;2018;20;12;jueves;dia_habil
21/12/2018;2018;21;12;viernes;dia_habil
22/12/2018;2018;22;12;sabado;dia_habil
23/12/2018;2018;23;12;domingo;dia_habil
24/12/2018;2018;24;12;lunes;dia_habil
25/12/2018;2018;25;12;martes;navidad
26/12/2018;2018;26;12;miercoles;dia_habil
27/12/2018;2018;27;12;jueves;dia_habil
28/12/2018;2018;28;12;viernes;dia_habil
29/12/2018;2018;29;12;sabado;dia_habil
30/12/2018;2018;30;12;domingo;dia_habil
31/12/2018;2018;31;12;lunes;a_viejo
