FECHA;UNIDADES;YEAR;DIA;MES;DIA_SEMANA;FESTIVIDAD
1/01/2012;0;2012;1;1;domingo;a_nuevo
2/01/2012;188;2012;2;1;lunes;dia_habil
3/01/2012;482;2012;3;1;martes;dia_habil
4/01/2012;927;2012;4;1;miercoles;dia_habil
5/01/2012;1159;2012;5;1;jueves;dia_habil
6/01/2012;996;2012;6;1;viernes;dia_habil
7/01/2012;243;2012;7;1;sabado;dia_habil
8/01/2012;0;2012;8;1;domingo;dia_habil
9/01/2012;0;2012;9;1;lunes;festivo
10/01/2012;697;2012;10;1;martes;dia_habil
11/01/2012;956;2012;11;1;miercoles;dia_habil
12/01/2012;1001;2012;12;1;jueves;dia_habil
13/01/2012;1170;2012;13;1;viernes;dia_habil
14/01/2012;372;2012;14;1;sabado;dia_habil
15/01/2012;1;2012;15;1;domingo;dia_habil
16/01/2012;805;2012;16;1;lunes;dia_habil
17/01/2012;913;2012;17;1;martes;dia_habil
18/01/2012;1049;2012;18;1;miercoles;dia_habil
19/01/2012;979;2012;19;1;jueves;dia_habil
20/01/2012;1018;2012;20;1;viernes;dia_habil
21/01/2012;312;2012;21;1;sabado;dia_habil
22/01/2012;0;2012;22;1;domingo;dia_habil
23/01/2012;802;2012;23;1;lunes;dia_habil
24/01/2012;893;2012;24;1;martes;dia_habil
25/01/2012;1030;2012;25;1;miercoles;dia_habil
26/01/2012;1108;2012;26;1;jueves;dia_habil
27/01/2012;1049;2012;27;1;viernes;dia_habil
28/01/2012;369;2012;28;1;sabado;dia_habil
29/01/2012;2;2012;29;1;domingo;dia_habil
30/01/2012;823;2012;30;1;lunes;dia_habil
31/01/2012;1046;2012;31;1;martes;dia_habil
1/02/2012;1142;2012;1;2;miercoles;dia_habil
2/02/2012;1185;2012;2;2;jueves;dia_habil
3/02/2012;1295;2012;3;2;viernes;dia_habil
4/02/2012;344;2012;4;2;sabado;dia_habil
5/02/2012;0;2012;5;2;domingo;dia_habil
6/02/2012;853;2012;6;2;lunes;dia_habil
7/02/2012;1170;2012;7;2;martes;dia_habil
8/02/2012;1177;2012;8;2;miercoles;dia_habil
9/02/2012;1182;2012;9;2;jueves;dia_habil
10/02/2012;1191;2012;10;2;viernes;dia_habil
11/02/2012;411;2012;11;2;sabado;dia_habil
12/02/2012;1;2012;12;2;domingo;dia_habil
13/02/2012;881;2012;13;2;lunes;dia_habil
14/02/2012;1120;2012;14;2;martes;dia_habil
15/02/2012;1126;2012;15;2;miercoles;dia_habil
16/02/2012;1098;2012;16;2;jueves;dia_habil
17/02/2012;1243;2012;17;2;viernes;dia_habil
18/02/2012;309;2012;18;2;sabado;dia_habil
19/02/2012;0;2012;19;2;domingo;dia_habil
20/02/2012;733;2012;20;2;lunes;dia_habil
21/02/2012;994;2012;21;2;martes;dia_habil
22/02/2012;1186;2012;22;2;miercoles;dia_habil
23/02/2012;1247;2012;23;2;jueves;dia_habil
24/02/2012;1315;2012;24;2;viernes;dia_habil
25/02/2012;386;2012;25;2;sabado;dia_habil
26/02/2012;0;2012;26;2;domingo;dia_habil
27/02/2012;855;2012;27;2;lunes;dia_habil
28/02/2012;1239;2012;28;2;martes;dia_habil
29/02/2012;1157;2012;29;2;miercoles;dia_habil
1/03/2012;1201;2012;1;3;jueves;dia_habil
2/03/2012;1342;2012;2;3;viernes;dia_habil
3/03/2012;358;2012;3;3;sabado;dia_habil
4/03/2012;0;2012;4;3;domingo;dia_habil
5/03/2012;886;2012;5;3;lunes;dia_habil
6/03/2012;1209;2012;6;3;martes;dia_habil
7/03/2012;1553;2012;7;3;miercoles;dia_habil
8/03/2012;1340;2012;8;3;jueves;dia_habil
9/03/2012;1279;2012;9;3;viernes;dia_habil
10/03/2012;489;2012;10;3;sabado;dia_habil
11/03/2012;1;2012;11;3;domingo;dia_habil
12/03/2012;971;2012;12;3;lunes;dia_habil
13/03/2012;1305;2012;13;3;martes;dia_habil
14/03/2012;1366;2012;14;3;miercoles;dia_habil
15/03/2012;1357;2012;15;3;jueves;dia_habil
16/03/2012;1461;2012;16;3;viernes;dia_habil
17/03/2012;339;2012;17;3;sabado;dia_habil
18/03/2012;0;2012;18;3;domingo;dia_habil
19/03/2012;0;2012;19;3;lunes;festivo
20/03/2012;937;2012;20;3;martes;dia_habil
21/03/2012;1247;2012;21;3;miercoles;dia_habil
22/03/2012;1332;2012;22;3;jueves;dia_habil
23/03/2012;1479;2012;23;3;viernes;dia_habil
24/03/2012;139;2012;24;3;sabado;dia_habil
25/03/2012;32;2012;25;3;domingo;dia_habil
26/03/2012;1113;2012;26;3;lunes;dia_habil
27/03/2012;1163;2012;27;3;martes;dia_habil
28/03/2012;1469;2012;28;3;miercoles;dia_habil
29/03/2012;1559;2012;29;3;jueves;dia_habil
30/03/2012;1805;2012;30;3;viernes;dia_habil
31/03/2012;485;2012;31;3;sabado;dia_habil
1/04/2012;1;2012;1;4;domingo;sem_santa
2/04/2012;1128;2012;2;4;lunes;sem_santa
3/04/2012;1589;2012;3;4;martes;sem_santa
4/04/2012;1182;2012;4;4;miercoles;sem_santa
5/04/2012;1;2012;5;4;jueves;sem_santa
6/04/2012;0;2012;6;4;viernes;sem_santa
7/04/2012;1;2012;7;4;sabado;sem_santa
8/04/2012;0;2012;8;4;domingo;dia_habil
9/04/2012;770;2012;9;4;lunes;dia_habil
10/04/2012;1196;2012;10;4;martes;dia_habil
11/04/2012;1467;2012;11;4;miercoles;dia_habil
12/04/2012;1456;2012;12;4;jueves;dia_habil
13/04/2012;1369;2012;13;4;viernes;dia_habil
14/04/2012;422;2012;14;4;sabado;dia_habil
15/04/2012;0;2012;15;4;domingo;dia_habil
16/04/2012;795;2012;16;4;lunes;dia_habil
17/04/2012;1067;2012;17;4;martes;dia_habil
18/04/2012;1360;2012;18;4;miercoles;dia_habil
19/04/2012;1083;2012;19;4;jueves;dia_habil
20/04/2012;1443;2012;20;4;viernes;dia_habil
21/04/2012;310;2012;21;4;sabado;dia_habil
22/04/2012;0;2012;22;4;domingo;dia_habil
23/04/2012;965;2012;23;4;lunes;dia_habil
24/04/2012;1143;2012;24;4;martes;dia_habil
25/04/2012;1361;2012;25;4;miercoles;dia_habil
26/04/2012;1264;2012;26;4;jueves;dia_habil
27/04/2012;737;2012;27;4;viernes;dia_habil
28/04/2012;515;2012;28;4;sabado;dia_habil
29/04/2012;34;2012;29;4;domingo;dia_habil
30/04/2012;1286;2012;30;4;lunes;dia_habil
1/05/2012;3;2012;1;5;martes;festivo
2/05/2012;965;2012;2;5;miercoles;dia_habil
3/05/2012;1228;2012;3;5;jueves;dia_habil
4/05/2012;1349;2012;4;5;viernes;dia_habil
5/05/2012;375;2012;5;5;sabado;dia_habil
6/05/2012;0;2012;6;5;domingo;dia_habil
7/05/2012;985;2012;7;5;lunes;dia_habil
8/05/2012;1353;2012;8;5;martes;dia_habil
9/05/2012;1426;2012;9;5;miercoles;dia_habil
10/05/2012;1393;2012;10;5;jueves;dia_habil
11/05/2012;1455;2012;11;5;viernes;dia_habil
12/05/2012;230;2012;12;5;sabado;dia_habil
13/05/2012;1;2012;13;5;domingo;madres
14/05/2012;1055;2012;14;5;lunes;dia_habil
15/05/2012;1276;2012;15;5;martes;dia_habil
16/05/2012;1314;2012;16;5;miercoles;dia_habil
17/05/2012;1388;2012;17;5;jueves;dia_habil
18/05/2012;1282;2012;18;5;viernes;dia_habil
19/05/2012;437;2012;19;5;sabado;dia_habil
20/05/2012;15;2012;20;5;domingo;dia_habil
21/05/2012;0;2012;21;5;lunes;festivo
22/05/2012;940;2012;22;5;martes;dia_habil
23/05/2012;1045;2012;23;5;miercoles;dia_habil
24/05/2012;1198;2012;24;5;jueves;dia_habil
25/05/2012;1338;2012;25;5;viernes;dia_habil
26/05/2012;436;2012;26;5;sabado;dia_habil
27/05/2012;0;2012;27;5;domingo;dia_habil
28/05/2012;894;2012;28;5;lunes;dia_habil
29/05/2012;1146;2012;29;5;martes;dia_habil
30/05/2012;1283;2012;30;5;miercoles;dia_habil
31/05/2012;1256;2012;31;5;jueves;dia_habil
1/06/2012;1222;2012;1;6;viernes;dia_habil
2/06/2012;323;2012;2;6;sabado;dia_habil
3/06/2012;1;2012;3;6;domingo;dia_habil
4/06/2012;953;2012;4;6;lunes;dia_habil
5/06/2012;1156;2012;5;6;martes;dia_habil
6/06/2012;1404;2012;6;6;miercoles;dia_habil
7/06/2012;1453;2012;7;6;jueves;dia_habil
8/06/2012;1460;2012;8;6;viernes;dia_habil
9/06/2012;471;2012;9;6;sabado;dia_habil
10/06/2012;0;2012;10;6;domingo;dia_habil
11/06/2012;0;2012;11;6;lunes;festivo
12/06/2012;919;2012;12;6;martes;dia_habil
13/06/2012;1206;2012;13;6;miercoles;dia_habil
14/06/2012;1390;2012;14;6;jueves;dia_habil
15/06/2012;1337;2012;15;6;viernes;dia_habil
16/06/2012;348;2012;16;6;sabado;dia_habil
17/06/2012;30;2012;17;6;domingo;dia_habil
18/06/2012;0;2012;18;6;lunes;festivo
19/06/2012;987;2012;19;6;martes;dia_habil
20/06/2012;1116;2012;20;6;miercoles;dia_habil
21/06/2012;1300;2012;21;6;jueves;dia_habil
22/06/2012;1330;2012;22;6;viernes;dia_habil
23/06/2012;352;2012;23;6;sabado;dia_habil
24/06/2012;7;2012;24;6;domingo;dia_habil
25/06/2012;541;2012;25;6;lunes;dia_habil
26/06/2012;625;2012;26;6;martes;dia_habil
27/06/2012;1493;2012;27;6;miercoles;dia_habil
28/06/2012;1510;2012;28;6;jueves;dia_habil
29/06/2012;1396;2012;29;6;viernes;dia_habil
30/06/2012;361;2012;30;6;sabado;dia_habil
1/07/2012;1;2012;1;7;domingo;dia_habil
2/07/2012;2;2012;2;7;lunes;festivo
3/07/2012;853;2012;3;7;martes;dia_habil
4/07/2012;1267;2012;4;7;miercoles;dia_habil
5/07/2012;1250;2012;5;7;jueves;dia_habil
6/07/2012;1416;2012;6;7;viernes;dia_habil
7/07/2012;619;2012;7;7;sabado;dia_habil
8/07/2012;1;2012;8;7;domingo;dia_habil
9/07/2012;978;2012;9;7;lunes;dia_habil
10/07/2012;1246;2012;10;7;martes;dia_habil
11/07/2012;1271;2012;11;7;miercoles;dia_habil
12/07/2012;1242;2012;12;7;jueves;dia_habil
13/07/2012;1510;2012;13;7;viernes;dia_habil
14/07/2012;390;2012;14;7;sabado;dia_habil
15/07/2012;0;2012;15;7;domingo;dia_habil
16/07/2012;831;2012;16;7;lunes;dia_habil
17/07/2012;1105;2012;17;7;martes;dia_habil
18/07/2012;1181;2012;18;7;miercoles;dia_habil
19/07/2012;1515;2012;19;7;jueves;dia_habil
20/07/2012;23;2012;20;7;viernes;festivo
21/07/2012;325;2012;21;7;sabado;dia_habil
22/07/2012;0;2012;22;7;domingo;dia_habil
23/07/2012;875;2012;23;7;lunes;dia_habil
24/07/2012;1094;2012;24;7;martes;dia_habil
25/07/2012;1386;2012;25;7;miercoles;dia_habil
26/07/2012;1298;2012;26;7;jueves;dia_habil
27/07/2012;1400;2012;27;7;viernes;dia_habil
28/07/2012;389;2012;28;7;sabado;dia_habil
29/07/2012;1;2012;29;7;domingo;dia_habil
30/07/2012;1030;2012;30;7;lunes;dia_habil
31/07/2012;1139;2012;31;7;martes;dia_habil
1/08/2012;1157;2012;1;8;miercoles;dia_habil
2/08/2012;1242;2012;2;8;jueves;dia_habil
3/08/2012;1315;2012;3;8;viernes;dia_habil
4/08/2012;439;2012;4;8;sabado;dia_habil
5/08/2012;0;2012;5;8;domingo;dia_habil
6/08/2012;959;2012;6;8;lunes;dia_habil
7/08/2012;1;2012;7;8;martes;festivo
8/08/2012;1116;2012;8;8;miercoles;dia_habil
9/08/2012;1359;2012;9;8;jueves;dia_habil
10/08/2012;1369;2012;10;8;viernes;dia_habil
11/08/2012;370;2012;11;8;sabado;dia_habil
12/08/2012;21;2012;12;8;domingo;dia_habil
13/08/2012;980;2012;13;8;lunes;dia_habil
14/08/2012;1141;2012;14;8;martes;dia_habil
15/08/2012;1195;2012;15;8;miercoles;dia_habil
16/08/2012;1320;2012;16;8;jueves;dia_habil
17/08/2012;1235;2012;17;8;viernes;dia_habil
18/08/2012;365;2012;18;8;sabado;dia_habil
19/08/2012;0;2012;19;8;domingo;dia_habil
20/08/2012;0;2012;20;8;lunes;festivo
21/08/2012;809;2012;21;8;martes;dia_habil
22/08/2012;1036;2012;22;8;miercoles;dia_habil
23/08/2012;1223;2012;23;8;jueves;dia_habil
24/08/2012;1113;2012;24;8;viernes;dia_habil
25/08/2012;490;2012;25;8;sabado;dia_habil
26/08/2012;62;2012;26;8;domingo;dia_habil
27/08/2012;792;2012;27;8;lunes;dia_habil
28/08/2012;1131;2012;28;8;martes;dia_habil
29/08/2012;1157;2012;29;8;miercoles;dia_habil
30/08/2012;1296;2012;30;8;jueves;dia_habil
31/08/2012;1295;2012;31;8;viernes;dia_habil
1/09/2012;280;2012;1;9;sabado;dia_habil
2/09/2012;1;2012;2;9;domingo;dia_habil
3/09/2012;829;2012;3;9;lunes;dia_habil
4/09/2012;1008;2012;4;9;martes;dia_habil
5/09/2012;1035;2012;5;9;miercoles;dia_habil
6/09/2012;1368;2012;6;9;jueves;dia_habil
7/09/2012;1281;2012;7;9;viernes;dia_habil
8/09/2012;489;2012;8;9;sabado;dia_habil
9/09/2012;30;2012;9;9;domingo;dia_habil
10/09/2012;1095;2012;10;9;lunes;dia_habil
11/09/2012;1204;2012;11;9;martes;dia_habil
12/09/2012;1347;2012;12;9;miercoles;dia_habil
13/09/2012;1439;2012;13;9;jueves;dia_habil
14/09/2012;1293;2012;14;9;viernes;dia_habil
15/09/2012;405;2012;15;9;sabado;dia_habil
16/09/2012;0;2012;16;9;domingo;dia_habil
17/09/2012;930;2012;17;9;lunes;dia_habil
18/09/2012;933;2012;18;9;martes;dia_habil
19/09/2012;1320;2012;19;9;miercoles;dia_habil
20/09/2012;1353;2012;20;9;jueves;dia_habil
21/09/2012;1231;2012;21;9;viernes;dia_habil
22/09/2012;313;2012;22;9;sabado;dia_habil
23/09/2012;41;2012;23;9;domingo;dia_habil
24/09/2012;840;2012;24;9;lunes;dia_habil
25/09/2012;1033;2012;25;9;martes;dia_habil
26/09/2012;1287;2012;26;9;miercoles;dia_habil
27/09/2012;1335;2012;27;9;jueves;dia_habil
28/09/2012;1415;2012;28;9;viernes;dia_habil
29/09/2012;422;2012;29;9;sabado;dia_habil
30/09/2012;0;2012;30;9;domingo;dia_habil
1/10/2012;813;2012;1;10;lunes;dia_habil
2/10/2012;1110;2012;2;10;martes;dia_habil
3/10/2012;1280;2012;3;10;miercoles;dia_habil
4/10/2012;1352;2012;4;10;jueves;dia_habil
5/10/2012;1360;2012;5;10;viernes;dia_habil
6/10/2012;400;2012;6;10;sabado;dia_habil
7/10/2012;10;2012;7;10;domingo;dia_habil
8/10/2012;1195;2012;8;10;lunes;dia_habil
9/10/2012;1209;2012;9;10;martes;dia_habil
10/10/2012;1299;2012;10;10;miercoles;dia_habil
11/10/2012;1324;2012;11;10;jueves;dia_habil
12/10/2012;1275;2012;12;10;viernes;dia_habil
13/10/2012;326;2012;13;10;sabado;dia_habil
14/10/2012;18;2012;14;10;domingo;dia_habil
15/10/2012;0;2012;15;10;lunes;festivo
16/10/2012;752;2012;16;10;martes;dia_habil
17/10/2012;1022;2012;17;10;miercoles;dia_habil
18/10/2012;853;2012;18;10;jueves;dia_habil
19/10/2012;1319;2012;19;10;viernes;dia_habil
20/10/2012;391;2012;20;10;sabado;dia_habil
21/10/2012;7;2012;21;10;domingo;dia_habil
22/10/2012;866;2012;22;10;lunes;dia_habil
23/10/2012;1057;2012;23;10;martes;dia_habil
24/10/2012;1159;2012;24;10;miercoles;dia_habil
25/10/2012;1180;2012;25;10;jueves;dia_habil
26/10/2012;1203;2012;26;10;viernes;dia_habil
27/10/2012;327;2012;27;10;sabado;dia_habil
28/10/2012;1;2012;28;10;domingo;dia_habil
29/10/2012;828;2012;29;10;lunes;dia_habil
30/10/2012;1281;2012;30;10;martes;dia_habil
31/10/2012;1195;2012;31;10;miercoles;brujas
1/11/2012;1088;2012;1;11;jueves;dia_habil
2/11/2012;1320;2012;2;11;viernes;dia_habil
3/11/2012;289;2012;3;11;sabado;dia_habil
4/11/2012;0;2012;4;11;domingo;dia_habil
5/11/2012;0;2012;5;11;lunes;festivo
6/11/2012;875;2012;6;11;martes;dia_habil
7/11/2012;1095;2012;7;11;miercoles;dia_habil
8/11/2012;1318;2012;8;11;jueves;dia_habil
9/11/2012;1361;2012;9;11;viernes;dia_habil
10/11/2012;336;2012;10;11;sabado;dia_habil
11/11/2012;0;2012;11;11;domingo;dia_habil
12/11/2012;0;2012;12;11;lunes;festivo
13/11/2012;855;2012;13;11;martes;dia_habil
14/11/2012;1142;2012;14;11;miercoles;dia_habil
15/11/2012;1205;2012;15;11;jueves;dia_habil
16/11/2012;1186;2012;16;11;viernes;dia_habil
